"Datetime (date and time of sample collection)","Days since 741001","Sample Time Window, days","Flow, CFS","SS, mg/L (suspended solids)","TP, mg/L as P","SRP, mg/L, as P","NO23, mg/L as N","TKN, mg/L (Total Kjeldahl nitrogen)","Chloride, mg/L","Month",,,,
07/15/1982 19:00,2844.79167,1.00,188.0,49.7,0.147,0.057,2.99,1.09,28.0,7,,,,
07/16/1982 19:00,2845.79167,1.00,159.0,46.6,0.124,0.032,2.37,1.14,29.7,7,,,,
07/17/1982 19:00,2846.79167,1.00,137.0,33.0,0.116,0.008,1.69,1.45,64.6,7,,,,
07/18/1982 19:00,2847.79167,0.88,129.0,31.0,0.102,0.003,1.40,0.99,35.6,7,,,,
07/19/1982 13:00,2848.54167,0.50,133.0,36.1,0.117,0.002,1.24,1.01,41.9,7,,,,
07/19/1982 19:00,2848.79167,0.63,133.0,38.7,0.114,0.043,1.46,0.87,41.7,7,,,,
07/20/1982 19:00,2849.79167,1.00,142.0,51.4,0.125,0.042,1.01,0.72,67.9,7,,,,
07/21/1982 19:00,2850.79167,1.00,142.0,41.3,0.116,0.040,0.65,0.84,47.5,7,,,,
07/22/1982 19:00,2851.79167,1.00,124.0,37.5,0.107,0.031,0.32,0.62,55.7,7,,,,
07/23/1982 19:00,2852.79167,1.00,150.0,56.5,0.132,0.037,0.55,-9.000,35.4,7,,,,
07/24/1982 19:00,2853.79167,1.00,137.0,39.0,0.134,0.045,0.56,0.65,35.1,7,,,,
07/25/1982 19:00,2854.79167,0.88,112.0,33.6,0.108,0.021,0.47,0.74,35.3,7,,,,
07/26/1982 13:00,2855.54167,0.50,103.0,33.8,0.105,0.012,0.27,0.89,35.1,7,,,,
07/26/1982 19:00,2855.79167,0.63,99.0,36.0,0.096,-9.000,0.40,0.69,36.2,7,,,,
07/27/1982 19:00,2856.79167,0.75,86.0,33.9,0.101,-9.000,0.11,0.91,54.3,7,,,,
07/28/1982 07:00,2857.29167,1.00,86.0,42.9,0.113,-9.000,0.26,0.73,62.2,7,,,,
08/02/1982 19:00,2862.79167,1.00,61.0,39.4,0.124,0.011,0.09,0.31,27.1,8,,,,
08/03/1982 19:00,2863.79167,1.00,61.0,36.4,0.112,0.023,0.15,0.57,26.0,8,,,,
08/04/1982 19:00,2864.79167,1.00,65.0,41.4,0.139,0.024,0.08,0.93,28.1,8,,,,
08/05/1982 19:00,2865.79167,1.00,65.0,37.6,0.136,0.012,0.03,1.13,29.5,8,,,,
08/06/1982 19:00,2866.79167,1.00,61.0,59.6,0.169,0.008,0.03,1.19,30.7,8,,,,
08/07/1982 19:00,2867.79167,1.00,58.0,40.5,0.141,0.009,-0.02,1.04,31.7,8,,,,
08/08/1982 19:00,2868.79167,0.88,61.0,35.7,0.131,0.008,-0.01,0.64,33.7,8,,,,
08/09/1982 13:00,2869.54167,0.50,68.0,39.3,0.141,0.008,0.00,0.55,34.3,8,,,,
08/09/1982 19:00,2869.79167,0.63,68.0,36.9,0.128,0.056,0.33,0.37,44.5,8,,,,
08/10/1982 19:00,2870.79167,1.00,68.0,42.2,0.132,0.047,0.15,0.99,44.5,8,,,,
08/11/1982 19:00,2871.79167,1.00,65.0,49.8,0.149,0.046,0.13,-9.000,47.0,8,,,,
08/12/1982 19:00,2872.79167,1.00,58.0,57.4,0.148,0.036,0.09,1.25,81.0,8,,,,
08/13/1982 19:00,2873.79167,1.00,58.0,45.5,0.146,0.039,0.09,1.25,58.4,8,,,,
08/14/1982 19:00,2874.79167,1.00,61.0,44.0,0.144,0.029,0.04,1.13,44.8,8,,,,
08/15/1982 19:00,2875.79167,0.88,58.0,45.5,0.156,0.018,0.02,1.20,44.5,8,,,,
08/16/1982 13:00,2876.54167,0.50,54.0,48.9,0.151,0.012,0.03,1.25,56.0,8,,,,
08/16/1982 19:00,2876.79167,0.63,51.0,41.9,0.143,0.022,0.20,0.89,55.8,8,,,,
08/17/1982 19:00,2877.79167,1.00,51.0,39.0,0.135,0.029,0.08,0.98,64.6,8,,,,
08/18/1982 19:00,2878.79167,1.00,44.0,27.3,0.129,0.026,0.09,0.94,69.0,8,,,,
08/19/1982 19:00,2879.79167,1.00,41.0,23.9,0.113,0.024,0.05,0.96,63.5,8,,,,
08/20/1982 19:00,2880.79167,1.00,51.0,27.2,0.121,0.017,0.13,0.93,52.4,8,,,,
08/21/1982 19:00,2881.79167,1.00,51.0,23.2,0.111,0.013,0.09,0.80,77.6,8,,,,
08/22/1982 19:00,2882.79167,0.88,48.0,23.5,0.115,0.008,0.06,0.85,65.7,8,,,,
08/23/1982 13:00,2883.54167,0.50,44.0,26.2,0.134,0.005,0.07,0.88,51.9,8,,,,
08/23/1982 19:00,2883.79167,0.63,41.0,20.6,-9.000,0.021,0.13,0.82,51.5,8,,,,
08/24/1982 19:00,2884.79167,1.00,41.0,23.1,0.204,0.024,0.10,0.77,50.9,8,,,,
08/25/1982 19:00,2885.79167,1.00,38.0,22.5,0.133,0.020,0.11,1.01,54.3,8,,,,
08/26/1982 19:00,2886.79167,1.00,38.0,25.8,0.114,0.009,0.06,1.06,59.0,8,,,,
08/27/1982 19:00,2887.79167,1.00,32.0,17.9,0.107,0.008,0.06,1.03,66.3,8,,,,
08/28/1982 19:00,2888.79167,1.00,38.0,23.0,0.106,0.004,0.04,1.07,65.6,8,,,,
08/29/1982 19:00,2889.79167,0.88,41.0,21.1,0.103,0.001,0.05,0.88,56.4,8,,,,
08/30/1982 13:00,2890.54167,0.50,44.0,24.2,0.110,0.000,0.04,0.89,55.5,8,,,,
08/30/1982 19:00,2890.79167,0.63,44.0,11.7,0.120,0.047,0.15,0.74,53.7,8,,,,
08/31/1982 19:00,2891.79167,1.00,41.0,18.1,0.106,0.040,0.07,0.81,52.9,8,,,,
09/01/1982 19:00,2892.79167,1.00,38.0,16.3,0.112,0.033,0.03,0.94,52.1,9,,,,
09/02/1982 19:00,2893.79167,1.00,38.0,12.9,0.105,0.030,0.03,1.01,53.1,9,,,,
09/03/1982 19:00,2894.79167,1.00,38.0,13.7,0.108,0.021,0.02,0.92,52.4,9,,,,
09/04/1982 19:00,2895.79167,1.00,44.0,13.2,0.096,0.011,0.02,0.85,50.7,9,,,,
09/05/1982 19:00,2896.79167,0.88,58.0,16.5,0.106,0.003,0.02,0.83,50.4,9,,,,
09/06/1982 13:00,2897.54167,0.50,51.0,17.4,0.110,-0.001,0.02,0.85,51.1,9,,,,
09/06/1982 19:00,2897.79167,0.63,51.0,13.6,0.107,0.033,-0.01,0.80,53.4,9,,,,
09/07/1982 19:00,2898.79167,1.00,54.0,19.3,0.116,0.036,0.04,0.99,53.9,9,,,,
09/08/1982 19:00,2899.79167,1.00,48.0,22.4,0.111,0.026,0.07,-9.000,53.9,9,,,,
09/09/1982 19:00,2900.79167,1.00,44.0,23.6,0.107,0.024,0.05,1.08,54.5,9,,,,
09/10/1982 19:00,2901.79167,1.00,41.0,20.5,0.120,0.021,0.03,1.32,68.6,9,,,,
09/11/1982 19:00,2902.79167,1.00,38.0,13.8,0.118,0.004,0.02,1.23,66.5,9,,,,
09/12/1982 19:00,2903.79167,0.88,35.0,10.7,0.105,0.002,0.02,1.24,61.5,9,,,,
09/13/1982 13:00,2904.54167,0.50,35.0,15.8,0.103,0.001,0.02,1.06,61.0,9,,,,
09/13/1982 19:00,2904.79167,0.63,32.0,17.8,0.095,0.024,0.13,0.86,57.8,9,,,,
09/14/1982 19:00,2905.79167,1.00,29.0,14.3,0.090,0.026,0.17,0.81,57.7,9,,,,
09/15/1982 19:00,2906.79167,1.00,48.0,15.9,0.092,0.023,0.07,0.82,60.1,9,,,,
09/16/1982 19:00,2907.79167,1.00,41.0,14.4,0.086,0.004,0.05,0.82,63.6,9,,,,
09/17/1982 19:00,2908.79167,1.00,41.0,18.0,0.084,0.009,0.05,0.81,75.3,9,,,,
09/18/1982 19:00,2909.79167,1.00,29.0,18.2,0.103,0.000,0.01,0.52,75.5,9,,,,
09/19/1982 19:00,2910.79167,0.88,29.0,16.3,0.098,0.000,0.01,0.81,70.2,9,,,,
09/20/1982 13:00,2911.54167,0.50,35.0,20.0,0.103,0.002,0.02,0.87,76.9,9,,,,
09/20/1982 19:00,2911.79167,0.63,38.0,17.3,0.106,0.032,-0.02,0.93,82.1,9,,,,
09/21/1982 19:00,2912.79167,1.00,38.0,15.4,0.107,0.029,-0.03,0.88,77.3,9,,,,
09/22/1982 19:00,2913.79167,1.00,26.0,18.0,0.096,0.026,0.01,0.81,72.7,9,,,,
09/23/1982 19:00,2914.79167,1.00,38.0,11.1,0.095,0.026,-0.03,0.88,68.4,9,,,,
09/24/1982 19:00,2915.79167,1.00,51.0,17.1,0.104,0.013,-0.02,0.90,66.0,9,,,,
09/25/1982 19:00,2916.79167,1.00,44.0,16.2,0.108,0.007,0.02,0.99,67.1,9,,,,
09/26/1982 19:00,2917.79167,0.88,41.0,13.6,0.094,0.007,0.06,0.90,71.4,9,,,,
09/27/1982 13:00,2918.54167,0.50,68.0,17.2,0.100,0.012,0.24,0.77,61.5,9,,,,
09/27/1982 19:00,2918.79167,0.38,75.0,25.1,0.080,0.038,0.39,0.47,57.8,9,,,,
09/28/1982 07:00,2919.29167,0.50,133.0,94.1,0.175,0.032,0.67,0.71,62.9,9,,,,
09/28/1982 19:00,2919.79167,0.50,120.0,87.8,0.154,0.034,0.62,0.73,65.2,9,,,,
09/29/1982 07:00,2920.29167,0.50,107.0,54.4,0.118,0.030,0.58,0.61,56.1,9,,,,
09/29/1982 19:00,2920.79167,0.75,107.0,23.0,0.091,0.029,0.46,0.53,49.7,9,,,,
09/30/1982 19:00,2921.79167,1.00,95.0,22.4,0.093,0.021,0.34,0.60,47.4,9,,,,
10/01/1982 19:00,2922.79167,1.00,83.0,15.8,0.074,0.015,0.20,0.59,45.1,10,,,,
10/02/1982 19:00,2923.79167,1.00,68.0,12.9,0.078,0.005,0.08,0.65,45.1,10,,,,
10/03/1982 19:00,2924.79167,0.88,61.0,13.9,0.101,0.003,-0.02,0.42,44.0,10,,,,
10/04/1982 13:00,2925.54167,0.50,58.0,18.0,0.088,0.013,-0.02,0.70,58.4,10,,,,
10/04/1982 19:00,2925.79167,0.63,54.0,18.2,0.075,-9.000,0.10,0.77,58.9,10,,,,
10/05/1982 19:00,2926.79167,1.00,48.0,15.6,0.083,-9.000,0.08,0.97,51.3,10,,,,
10/06/1982 19:00,2927.79167,1.00,41.0,14.3,0.090,-9.000,0.06,0.90,49.0,10,,,,
10/07/1982 19:00,2928.79167,1.00,44.0,28.1,0.111,-9.000,0.04,-9.000,56.9,10,,,,
10/08/1982 19:00,2929.79167,1.00,44.0,17.7,0.099,-9.000,0.03,0.96,71.6,10,,,,
10/09/1982 19:00,2930.79167,1.00,35.0,11.3,0.094,-9.000,0.04,0.92,73.0,10,,,,
10/10/1982 19:00,2931.79167,0.88,35.0,11.5,0.088,-9.000,0.02,0.81,64.5,10,,,,
10/11/1982 13:00,2932.54167,0.50,35.0,15.2,0.103,-9.000,0.03,0.95,61.3,10,,,,
10/11/1982 19:00,2932.79167,0.63,35.0,16.1,0.081,0.022,0.07,0.78,56.4,10,,,,
10/12/1982 19:00,2933.79167,1.00,35.0,12.4,0.073,0.022,0.02,0.80,53.4,10,,,,
10/13/1982 19:00,2934.79167,1.00,35.0,8.2,0.054,0.019,0.04,0.64,52.2,10,,,,
10/14/1982 19:00,2935.79167,1.00,35.0,8.8,0.058,0.012,0.01,0.71,52.6,10,,,,
10/15/1982 19:00,2936.79167,1.00,35.0,5.7,0.047,0.003,0.02,0.68,53.5,10,,,,
10/16/1982 19:00,2937.79167,1.00,38.0,9.0,0.046,0.006,0.04,0.75,54.5,10,,,,
10/17/1982 19:00,2938.79167,0.88,41.0,6.0,0.040,0.004,0.16,0.70,56.1,10,,,,
10/18/1982 13:00,2939.54167,0.50,41.0,9.7,0.044,0.000,0.22,0.61,57.6,10,,,,
10/18/1982 19:00,2939.79167,0.63,44.0,9.5,0.051,0.015,0.21,0.68,57.5,10,,,,
10/19/1982 19:00,2940.79167,1.00,54.0,7.4,0.055,0.014,0.14,0.64,55.6,10,,,,
10/20/1982 19:00,2941.79167,1.00,41.0,6.7,0.044,0.010,0.28,0.60,56.2,10,,,,
10/21/1982 19:00,2942.79167,1.00,38.0,3.1,0.036,0.007,0.30,0.48,57.3,10,,,,
10/22/1982 19:00,2943.79167,1.00,38.0,3.2,0.033,0.007,0.30,0.44,57.9,10,,,,
10/23/1982 19:00,2944.79167,1.00,41.0,1.3,0.029,0.002,0.29,0.41,57.5,10,,,,
10/24/1982 19:00,2945.79167,0.88,44.0,3.2,0.026,0.003,0.26,0.44,55.2,10,,,,
10/25/1982 13:00,2946.54167,0.50,41.0,3.3,0.025,0.004,0.22,0.46,54.1,10,,,,
10/25/1982 19:00,2946.79167,0.63,41.0,9.6,0.032,0.012,0.11,0.38,55.8,10,,,,
10/26/1982 19:00,2947.79167,1.00,44.0,11.2,0.041,0.014,0.09,0.43,53.3,10,,,,
10/27/1982 19:00,2948.79167,1.00,48.0,9.3,0.041,0.014,0.01,0.44,54.1,10,,,,
10/28/1982 19:00,2949.79167,1.00,48.0,10.8,0.041,0.010,0.04,0.44,58.7,10,,,,
10/29/1982 19:00,2950.79167,1.00,48.0,7.4,0.039,0.006,0.05,0.41,67.0,10,,,,
10/30/1982 19:00,2951.79167,1.00,48.0,9.3,0.040,0.006,0.13,0.44,76.8,10,,,,
10/31/1982 19:00,2952.79167,0.88,61.0,9.7,0.050,0.007,0.25,0.47,65.5,10,,,,
11/01/1982 13:00,2953.54167,0.50,79.0,9.5,0.055,0.006,0.23,0.52,75.9,11,,,,
11/01/1982 19:00,2953.79167,0.25,75.0,16.4,0.056,0.019,0.21,0.49,72.4,11,,,,
11/02/1982 01:00,2954.04167,0.25,107.0,57.7,0.131,0.042,0.31,0.62,65.0,11,,,,
11/02/1982 07:00,2954.29167,0.25,188.0,121.0,0.194,0.030,0.37,0.83,63.4,11,,,,
11/02/1982 13:00,2954.54167,0.25,269.0,102.0,0.167,0.028,0.29,0.89,62.2,11,,,,
11/02/1982 19:00,2954.79167,0.25,314.0,86.7,0.148,0.027,0.39,0.76,55.9,11,,,,
11/03/1982 01:00,2955.04167,0.25,368.0,148.0,0.231,0.040,0.51,1.03,52.7,11,,,,
11/03/1982 07:00,2955.29167,0.38,353.0,74.0,0.188,0.055,0.51,0.78,64.0,11,,,,
11/03/1982 19:00,2955.79167,0.75,327.0,54.5,0.164,0.055,0.31,0.81,51.5,11,,,,
11/04/1982 19:00,2956.79167,1.00,307.0,28.4,0.132,0.039,0.55,0.71,45.3,11,,,,
11/05/1982 19:00,2957.79167,1.00,203.0,17.0,0.101,0.021,0.41,0.63,46.7,11,,,,
11/06/1982 19:00,2958.79167,1.00,159.0,8.5,0.076,0.021,0.47,0.53,49.7,11,,,,
11/07/1982 19:00,2959.79167,0.88,129.0,6.2,0.063,0.016,0.63,0.53,49.0,11,,,,
11/08/1982 13:00,2960.54167,0.50,107.0,9.3,0.069,0.021,0.71,0.56,49.8,11,,,,
11/08/1982 19:00,2960.79167,0.63,99.0,4.6,0.071,0.026,0.97,0.63,49.8,11,,,,
11/09/1982 19:00,2961.79167,1.00,95.0,10.6,0.079,0.033,1.07,0.69,48.2,11,,,,
11/10/1982 19:00,2962.79167,1.00,86.0,18.4,0.076,0.022,1.33,0.65,53.1,11,,,,
11/11/1982 19:00,2963.79167,0.88,90.0,20.6,0.089,0.030,1.37,0.65,53.6,11,,,,
11/12/1982 13:00,2964.54167,2.00,120.0,57.5,0.180,0.050,1.35,0.96,51.3,11,,,,
11/15/1982 19:00,2967.79167,2.13,87.0,7.8,0.095,0.045,1.45,0.65,45.8,11,,,,
11/16/1982 19:00,2968.79167,1.00,105.0,7.5,0.078,0.040,1.29,0.70,76.4,11,,,,
11/17/1982 19:00,2969.79167,1.00,123.0,6.5,0.066,0.034,1.17,0.60,56.7,11,,,,
11/18/1982 19:00,2970.79167,1.00,124.0,6.3,0.057,0.022,1.05,0.59,73.8,11,,,,
11/19/1982 19:00,2971.79167,1.00,98.0,8.1,0.060,0.025,1.01,0.53,49.6,11,,,,
11/20/1982 19:00,2972.79167,0.63,119.0,13.4,0.074,0.027,1.11,0.56,53.6,11,,,,
11/21/1982 01:00,2973.04167,0.25,263.0,26.0,0.099,0.027,1.17,0.62,53.3,11,,,,
11/21/1982 07:00,2973.29167,0.25,263.0,62.1,0.197,0.054,1.39,0.77,59.0,11,,,,
11/21/1982 13:00,2973.54167,0.25,263.0,44.2,0.204,0.065,1.71,0.85,58.4,11,,,,
11/21/1982 19:00,2973.79167,0.25,263.0,88.2,0.270,0.075,2.23,1.17,57.7,11,,,,
11/22/1982 01:00,2974.04167,0.25,706.0,220.0,0.454,0.063,3.69,2.15,49.8,11,,,,
11/22/1982 07:00,2974.29167,0.25,706.0,104.0,0.302,0.047,3.75,1.39,49.7,11,,,,
11/22/1982 13:00,2974.54167,0.25,706.0,129.0,0.349,0.064,3.55,1.43,49.8,11,,,,
11/22/1982 19:00,2974.79167,0.25,706.0,135.0,0.314,0.079,3.73,-9.000,48.5,11,,,,
11/23/1982 01:00,2975.04167,0.25,742.0,64.9,0.259,0.032,3.55,1.19,46.6,11,,,,
11/23/1982 07:00,2975.29167,0.25,742.0,63.6,0.226,0.052,3.09,0.95,47.0,11,,,,
11/23/1982 13:00,2975.54167,0.25,742.0,27.0,0.187,0.043,2.99,1.03,43.0,11,,,,
11/23/1982 19:00,2975.79167,0.25,742.0,46.2,0.220,0.098,3.15,0.88,45.1,11,,,,
11/24/1982 01:00,2976.04167,0.25,1790.0,51.7,0.231,0.100,3.75,0.89,48.4,11,,,,
11/24/1982 07:00,2976.29167,0.50,1790.0,184.0,0.348,0.083,4.33,1.22,40.2,11,,,,
11/25/1982 01:00,2977.04167,0.50,1950.0,97.6,0.321,0.083,5.57,1.21,35.8,11,,,,
11/25/1982 07:00,2977.29167,0.25,1950.0,67.6,0.309,0.083,5.39,1.24,34.2,11,,,,
11/25/1982 13:00,2977.54167,0.25,1950.0,62.2,0.289,0.096,5.35,1.15,33.8,11,,,,
11/25/1982 19:00,2977.79167,0.25,1950.0,70.3,0.298,0.097,5.77,1.34,33.2,11,,,,
11/26/1982 01:00,2978.04167,0.25,1680.0,64.6,0.320,0.098,5.97,1.21,32.9,11,,,,
11/26/1982 07:00,2978.29167,0.25,1680.0,63.1,0.314,0.100,5.75,1.30,32.5,11,,,,
11/26/1982 13:00,2978.54167,0.25,1680.0,50.6,0.300,0.093,5.79,1.15,32.3,11,,,,
11/26/1982 19:00,2978.79167,0.25,1680.0,39.6,0.271,0.092,5.73,1.15,37.5,11,,,,
11/27/1982 01:00,2979.04167,0.25,1290.0,30.7,0.234,0.084,5.69,1.15,38.2,11,,,,
11/27/1982 07:00,2979.29167,0.25,1290.0,22.3,0.239,0.089,5.73,1.13,36.3,11,,,,
11/27/1982 13:00,2979.54167,0.25,1290.0,25.2,0.212,0.091,5.79,1.07,36.9,11,,,,
11/27/1982 19:00,2979.79167,0.25,1290.0,22.9,0.204,0.072,5.93,1.06,40.9,11,,,,
11/28/1982 01:00,2980.04167,0.25,1480.0,16.9,0.193,0.081,5.95,0.91,38.1,11,,,,
11/28/1982 07:00,2980.29167,0.25,1480.0,20.2,0.193,0.071,5.77,0.95,36.2,11,,,,
11/28/1982 13:00,2980.54167,0.25,1480.0,19.0,0.205,0.090,5.95,0.96,37.2,11,,,,
11/28/1982 19:00,2980.79167,0.25,1480.0,21.3,0.213,0.086,5.95,0.96,36.3,11,,,,
11/29/1982 01:00,2981.04167,0.25,3740.0,46.5,0.266,0.093,6.13,1.15,35.0,11,,,,
11/29/1982 07:00,2981.29167,0.25,3740.0,197.0,0.388,0.082,6.19,1.54,32.0,11,,,,
11/29/1982 13:00,2981.54167,0.25,3740.0,59.9,0.436,0.072,5.99,1.54,29.0,11,,,,
11/29/1982 19:00,2981.79167,0.25,3740.0,188.0,0.437,0.072,6.36,1.80,29.3,11,,,,
11/30/1982 01:00,2982.04167,0.25,3310.0,209.0,0.458,0.070,6.18,1.87,28.4,11,,,,
11/30/1982 07:00,2982.29167,0.25,3310.0,164.0,0.448,0.057,6.15,1.85,28.0,11,,,,
11/30/1982 13:00,2982.54167,0.25,3310.0,162.0,0.452,0.068,6.11,1.70,29.1,11,,,,
11/30/1982 19:00,2982.79167,0.25,3310.0,194.0,0.471,0.058,6.17,1.81,28.2,11,,,,
12/01/1982 01:00,2983.04167,0.25,2190.0,277.0,0.558,0.069,6.12,1.85,29.2,12,,,,
12/01/1982 07:00,2983.29167,0.25,2190.0,112.0,0.400,0.049,6.16,1.53,29.7,12,,,,
12/01/1982 13:00,2983.54167,0.25,2190.0,129.0,0.374,0.058,6.19,1.49,30.3,12,,,,
12/01/1982 19:00,2983.79167,0.25,2190.0,116.0,0.371,0.061,6.23,1.65,30.6,12,,,,
12/02/1982 01:00,2984.04167,2.50,1410.0,102.0,0.360,0.057,6.28,1.62,30.7,12,,,,
12/06/1982 19:00,2988.79167,1.00,534.0,41.9,0.142,0.052,5.18,0.93,39.9,12,,,,
12/07/1982 19:00,2989.79167,1.00,551.0,28.4,0.119,0.048,4.84,0.81,40.5,12,,,,
12/08/1982 19:00,2990.79167,1.00,517.0,30.9,0.109,0.046,4.57,0.73,40.4,12,,,,
12/09/1982 19:00,2991.79167,1.00,459.0,18.3,0.129,0.047,4.45,0.72,40.9,12,,,,
12/10/1982 19:00,2992.79167,1.00,397.0,14.7,0.101,0.055,4.26,0.67,41.3,12,,,,
12/11/1982 19:00,2993.79167,1.00,346.0,10.9,0.097,0.056,4.30,0.70,42.8,12,,,,
12/12/1982 19:00,2994.79167,1.50,307.0,7.5,0.094,0.053,4.15,0.70,43.8,12,,,,
12/14/1982 19:00,2996.79167,1.13,240.0,7.8,0.104,0.061,4.06,0.56,44.3,12,,,,
12/15/1982 01:00,2997.04167,0.25,258.0,5.5,0.102,0.067,4.02,0.61,45.5,12,,,,
12/15/1982 07:00,2997.29167,0.25,240.0,3.2,0.099,0.065,3.92,0.56,56.9,12,,,,
12/15/1982 13:00,2997.54167,0.25,235.0,5.3,0.093,0.058,3.93,0.53,60.4,12,,,,
12/15/1982 19:00,2997.79167,0.25,275.0,9.5,0.100,0.064,3.91,0.60,50.3,12,,,,
12/16/1982 01:00,2998.04167,0.25,397.0,45.8,0.200,0.087,4.47,0.83,44.4,12,,,,
12/16/1982 07:00,2998.29167,1.00,755.0,89.8,0.247,0.084,4.93,1.05,40.9,12,,,,
12/22/1982 07:00,3004.29167,1.00,2330.0,79.2,0.237,0.057,5.83,1.05,29.5,12,,,,
12/27/1982 19:00,3009.79167,1.00,1900.0,105.0,0.273,0.044,5.98,1.27,29.7,12,,,,
01/03/1983 19:00,3016.79167,1.00,664.0,43.8,0.156,0.049,5.45,1.02,29.6,1,,,,
01/04/1983 19:00,3017.79167,1.00,571.0,23.2,0.140,0.051,5.28,0.86,32.3,1,,,,
01/05/1983 19:00,3018.79167,1.00,495.0,10.1,0.120,0.054,5.20,0.71,34.1,1,,,,
01/06/1983 19:00,3019.79167,1.00,447.0,13.7,0.104,0.050,5.10,0.81,35.1,1,,,,
01/07/1983 19:00,3020.79167,1.00,417.0,16.3,0.093,0.040,4.94,0.57,35.3,1,,,,
01/08/1983 19:00,3021.79167,1.50,381.0,16.7,0.102,0.039,4.62,0.66,34.9,1,,,,
01/10/1983 19:00,3023.79167,1.50,346.0,24.9,0.080,0.038,4.19,0.50,36.7,1,,,,
01/11/1983 19:00,3024.79167,1.00,340.0,6.9,0.071,0.037,4.09,0.52,38.0,1,,,,
01/12/1983 19:00,3025.79167,1.00,333.0,6.3,0.073,0.044,3.96,0.40,39.2,1,,,,
01/13/1983 19:00,3026.79167,1.00,326.0,5.7,0.070,0.043,3.80,0.43,38.4,1,,,,
01/14/1983 19:00,3027.79167,1.00,333.0,5.3,0.067,0.043,3.69,0.35,39.3,1,,,,
01/15/1983 19:00,3028.79167,1.00,326.0,5.4,0.067,0.044,3.56,0.53,39.2,1,,,,
01/16/1983 19:00,3029.79167,0.88,283.0,5.8,0.068,0.042,3.56,0.45,41.0,1,,,,
01/17/1983 13:00,3030.54167,0.50,271.0,5.6,0.067,0.040,3.55,0.41,41.8,1,,,,
01/17/1983 19:00,3030.79167,0.63,259.0,6.9,0.051,0.046,3.81,0.57,43.5,1,,,,
01/18/1983 19:00,3031.79167,1.00,1460.0,6.8,0.051,0.041,3.93,0.55,44.5,1,,,,
01/19/1983 19:00,3032.79167,1.00,1210.0,8.3,0.010,0.002,3.86,0.60,45.0,1,,,,
01/20/1983 19:00,3033.79167,1.00,992.0,8.9,0.003,0.000,3.84,0.61,45.5,1,,,,
01/21/1983 19:00,3034.79167,1.00,748.0,8.8,0.053,0.027,3.77,0.57,45.9,1,,,,
01/22/1983 19:00,3035.79167,1.00,644.0,7.7,0.053,0.033,3.75,0.46,47.1,1,,,,
01/23/1983 19:00,3036.79167,0.88,597.0,8.2,0.054,0.033,3.54,0.47,46.2,1,,,,
01/24/1983 13:00,3037.54167,0.50,606.0,6.5,0.052,0.037,3.53,0.53,48.9,1,,,,
01/24/1983 19:00,3037.79167,0.63,439.0,2.7,0.093,0.059,3.33,0.36,47.4,1,,,,
01/25/1983 19:00,3038.79167,1.00,307.0,3.1,0.072,0.053,3.14,0.35,48.4,1,,,,
01/26/1983 19:00,3039.79167,1.00,313.0,1.4,0.093,0.059,3.11,0.39,46.1,1,,,,
01/27/1983 19:00,3040.79167,1.00,300.0,3.4,0.068,0.031,3.16,0.33,44.8,1,,,,
01/28/1983 19:00,3041.79167,2.00,283.0,3.6,0.049,0.018,3.30,0.31,44.5,1,,,,
01/31/1983 19:00,3044.79167,2.00,288.0,2.0,0.096,0.052,2.94,0.56,47.6,1,,,,
02/01/1983 19:00,3045.79167,1.00,307.0,2.7,0.081,0.030,2.91,0.52,48.2,2,,,,
02/02/1983 19:00,3046.79167,1.00,503.0,5.1,0.104,0.047,2.79,0.46,48.2,2,,,,
02/03/1983 19:00,3047.79167,1.00,1290.0,23.8,0.141,0.061,3.63,0.65,47.9,2,,,,
02/04/1983 19:00,3048.79167,1.00,2200.0,52.9,0.234,0.062,4.38,1.02,35.7,2,,,,
02/05/1983 19:00,3049.79167,1.00,1470.0,54.8,0.250,0.049,5.94,1.25,31.6,2,,,,
02/06/1983 19:00,3050.79167,0.88,871.0,34.2,0.235,0.041,6.35,1.19,29.9,2,,,,
02/07/1983 13:00,3051.54167,0.50,712.0,23.4,0.191,0.047,6.24,1.15,30.6,2,,,,
02/07/1983 19:00,3051.79167,0.63,681.0,37.4,0.181,0.041,6.18,1.14,35.2,2,,,,
02/08/1983 19:00,3052.79167,1.00,545.0,26.3,0.166,0.039,6.07,1.03,35.1,2,,,,
02/09/1983 19:00,3053.79167,1.00,447.0,14.4,0.134,0.037,5.83,0.70,35.8,2,,,,
02/10/1983 19:00,3054.79167,1.00,425.0,11.1,0.125,0.043,5.58,0.70,35.8,2,,,,
02/11/1983 19:00,3055.79167,1.00,425.0,5.4,0.107,0.040,5.25,0.77,38.0,2,,,,
02/12/1983 19:00,3056.79167,1.00,353.0,6.8,0.099,0.038,4.80,0.62,40.1,2,,,,
02/13/1983 19:00,3057.79167,0.88,313.0,3.8,0.095,0.038,4.59,0.60,41.2,2,,,,
02/14/1983 13:00,3058.54167,0.50,277.0,4.0,0.096,0.046,4.35,0.58,41.7,2,,,,
02/14/1983 19:00,3058.79167,0.63,283.0,5.6,0.080,0.042,4.19,0.50,41.7,2,,,,
02/15/1983 19:00,3059.79167,1.00,288.0,5.1,0.074,0.042,3.88,0.55,40.4,2,,,,
